EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
697288,HAMILTON CO.,MAYLINE,04/27/2017,1505,Hail,1.50, ,0,0,0,0,KS,MST-7, ,116017,C,75,DDC,0,0,Storm Chaser, , , ,1,W,1,W,MAYLINE,37.97,-101.69,37.97,-101.69,"Quarter to ping pong ball sized hail was reported along the highway.","An isolated high based thunderstorm produced one severe weather report during the late afternoon.",1
691785,SHERMAN CO.,KANORADO ARPT,04/27/2017,1621,Tornado, ,EF0,0,0,0,0,KS,MST-7, ,115215,C,181,GLD,0,0,Law Enforcement, ,1.48,50,3,SSE,3,SE,KANORADO ARPT,39.3644,-101.9996,39.3752,-101.9756,"A brief tornado developed along the line of eastward moving storms.  No damage was reported due to the tornado.  Based on radar analysis, the tornado remained south of CR 67, crossing CR 5 approximately halfway through its lifetime.","Late in the afternoon and into the evening a line of storms moving east from Colorado produced hail up to nickel size in Sharon Springs and a brief tornado northeast of Kanorado.",2
691781,SHERMAN CO.,CARUSO,04/27/2017,1650,Hail,0.75, ,0,0,0,0,KS,MST-7, ,115215,C,181,GLD,0,0,Public, , , ,2,NW,2,NW,CARUSO,39.3514,-101.805,39.3514,-101.805,"Hail near dime size was reported.","Late in the afternoon and into the evening a line of storms moving east from Colorado produced hail up to nickel size in Sharon Springs and a brief tornado northeast of Kanorado.",3
691782,WALLACE CO.,SHARON SPGS,04/27/2017,1715,Hail,0.88, ,0,0,0,0,KS,MST-7, ,115215,C,199,GLD,0,0,Public, , , ,1,WNW,1,WNW,SHARON SPGS,38.89,-101.75,38.89,-101.75,"Small hail covering the ground based on a video through social media.  Estimated time of report from radar.","Late in the afternoon and into the evening a line of storms moving east from Colorado produced hail up to nickel size in Sharon Springs and a brief tornado northeast of Kanorado.",4
693191,WICHITA (ZONE), ,04/28/2017,1800,Heavy Snow, , ,0,0,0,0,KS,CST-6, ,115357,Z,42,GLD,0,0,COOP Observer, , , , , , , , , , , , ,"Snowfall amounts of at least 8 inches were reached on the evening of the 30th, with total snowfall amounts close to 30 inches. The majority of the heavy snow occurred with the blizzard conditions. A federal disaster was declared by President Donald J. Trump.","During the night moderate to heavy snowfall moved north over Northwest Kansas.    Locations in Greeley, Logan, Wallace, and Wichita counties had more than 8 inches of snow before the blizzard began on the morning of the 30th.  During the overnight and early morning hours of the 30th north winds increased as a broad area of heavier snowfall moved up from the southeast.  The strongest wind gusts occurred during the overnight and first few hours of the morning on the 30th.  Some of these gusts blew down tree branches up to 9 inches in diameter.  The highest wind gust reported was 64 MPH near Colby.||The widespread blizzard conditions moved northwest through the day, but only extended as far west as Highway 27.  At the height of the storm blizzard conditions extended to roughly 110 miles wide across Northwest Kansas.  The combined effect of wind gusts of 45-64 MPH along with the heavy, wet snow broke thousands of east-west running power poles.  Some residents did not receive power until almost a week after the blizzard.  Conditions were so inhospitable some counties stopped trying to clear roads until the storm ended.  The National Guard in Thomas County had trouble rescuing stranded motorists due to two of their four vehicles being stuck in the snow because of the extreme driving conditions.  Nearly all roads were closed due to zero visibility or drifts across the road.  Snowfall amounts up to almost 30 inches were reported, with some locations receiving as much as three inches of snow per hour.  Within the broad band of heavy snow thundersnow was also reported.  Due to the very warm ground temperatures the snow melted quickly, causing snowfall measurements to be difficult without considering the effects of blowing snow.  If the ground temperatures had been colder, even higher snowfall amounts would have been reported.  Despite the heavy, wet snow eight to ten foot drifts were reported.  The heavy, wet snow caused the wheat to be flattened on the ground in many of the fields.||The corridor of blizzard conditions narrowed to the west through early afternoon then shifted back east.  This caused counties along and east of Highway 83 to have anywhere from one to five hours of a lull before blizzard conditions returned from the west.  The blizzard exited Northwest Kansas by midnight on the 30th.",5
693187,LOGAN (ZONE), ,04/28/2017,2000,Heavy Snow, , ,0,0,0,0,KS,CST-6, ,115357,Z,28,GLD,0,0,COOP Observer, , , , , , , , , , , , ,"Snowfall amounts of at least 8 inches were reached on the evening of the 30th, with total snowfall amounts close to 30 inches. A federal disaster was declared by President Donald J. Trump.","During the night moderate to heavy snowfall moved north over Northwest Kansas.    Locations in Greeley, Logan, Wallace, and Wichita counties had more than 8 inches of snow before the blizzard began on the morning of the 30th.  During the overnight and early morning hours of the 30th north winds increased as a broad area of heavier snowfall moved up from the southeast.  The strongest wind gusts occurred during the overnight and first few hours of the morning on the 30th.  Some of these gusts blew down tree branches up to 9 inches in diameter.  The highest wind gust reported was 64 MPH near Colby.||The widespread blizzard conditions moved northwest through the day, but only extended as far west as Highway 27.  At the height of the storm blizzard conditions extended to roughly 110 miles wide across Northwest Kansas.  The combined effect of wind gusts of 45-64 MPH along with the heavy, wet snow broke thousands of east-west running power poles.  Some residents did not receive power until almost a week after the blizzard.  Conditions were so inhospitable some counties stopped trying to clear roads until the storm ended.  The National Guard in Thomas County had trouble rescuing stranded motorists due to two of their four vehicles being stuck in the snow because of the extreme driving conditions.  Nearly all roads were closed due to zero visibility or drifts across the road.  Snowfall amounts up to almost 30 inches were reported, with some locations receiving as much as three inches of snow per hour.  Within the broad band of heavy snow thundersnow was also reported.  Due to the very warm ground temperatures the snow melted quickly, causing snowfall measurements to be difficult without considering the effects of blowing snow.  If the ground temperatures had been colder, even higher snowfall amounts would have been reported.  Despite the heavy, wet snow eight to ten foot drifts were reported.  The heavy, wet snow caused the wheat to be flattened on the ground in many of the fields.||The corridor of blizzard conditions narrowed to the west through early afternoon then shifted back east.  This caused counties along and east of Highway 83 to have anywhere from one to five hours of a lull before blizzard conditions returned from the west.  The blizzard exited Northwest Kansas by midnight on the 30th.",6
693190,GREELEY (ZONE), ,04/28/2017,2100,Heavy Snow, , ,0,0,0,0,KS,MST-7, ,115357,Z,41,GLD,0,0,Law Enforcement, , , , , , , , , , , , ,"Snowfall amounts of at least 8 inches were reached on the evening of the 30th, with total snowfall amounts close to 30 inches. The majority of the heavy snow occurred with the blizzard conditions. A federal disaster was declared by President Donald J. Trump.","During the night moderate to heavy snowfall moved north over Northwest Kansas.    Locations in Greeley, Logan, Wallace, and Wichita counties had more than 8 inches of snow before the blizzard began on the morning of the 30th.  During the overnight and early morning hours of the 30th north winds increased as a broad area of heavier snowfall moved up from the southeast.  The strongest wind gusts occurred during the overnight and first few hours of the morning on the 30th.  Some of these gusts blew down tree branches up to 9 inches in diameter.  The highest wind gust reported was 64 MPH near Colby.||The widespread blizzard conditions moved northwest through the day, but only extended as far west as Highway 27.  At the height of the storm blizzard conditions extended to roughly 110 miles wide across Northwest Kansas.  The combined effect of wind gusts of 45-64 MPH along with the heavy, wet snow broke thousands of east-west running power poles.  Some residents did not receive power until almost a week after the blizzard.  Conditions were so inhospitable some counties stopped trying to clear roads until the storm ended.  The National Guard in Thomas County had trouble rescuing stranded motorists due to two of their four vehicles being stuck in the snow because of the extreme driving conditions.  Nearly all roads were closed due to zero visibility or drifts across the road.  Snowfall amounts up to almost 30 inches were reported, with some locations receiving as much as three inches of snow per hour.  Within the broad band of heavy snow thundersnow was also reported.  Due to the very warm ground temperatures the snow melted quickly, causing snowfall measurements to be difficult without considering the effects of blowing snow.  If the ground temperatures had been colder, even higher snowfall amounts would have been reported.  Despite the heavy, wet snow eight to ten foot drifts were reported.  The heavy, wet snow caused the wheat to be flattened on the ground in many of the fields.||The corridor of blizzard conditions narrowed to the west through early afternoon then shifted back east.  This caused counties along and east of Highway 83 to have anywhere from one to five hours of a lull before blizzard conditions returned from the west.  The blizzard exited Northwest Kansas by midnight on the 30th.",7
692648,WALLACE (ZONE), ,04/28/2017,2200,Heavy Snow, , ,0,0,0,0,KS,MST-7, ,115357,Z,27,GLD,0,0,Law Enforcement, , , , , , , , , , , , ,"Snowfall amounts of at least 8 inches were reached on the evening of the 30th, with total snowfall amounts ranging from 12 to 30 inches from northwest to southeast. The majority of the heavy snow occurred with the blizzard conditions. A federal disaster was declared by President Donald J. Trump.","During the night moderate to heavy snowfall moved north over Northwest Kansas.    Locations in Greeley, Logan, Wallace, and Wichita counties had more than 8 inches of snow before the blizzard began on the morning of the 30th.  During the overnight and early morning hours of the 30th north winds increased as a broad area of heavier snowfall moved up from the southeast.  The strongest wind gusts occurred during the overnight and first few hours of the morning on the 30th.  Some of these gusts blew down tree branches up to 9 inches in diameter.  The highest wind gust reported was 64 MPH near Colby.||The widespread blizzard conditions moved northwest through the day, but only extended as far west as Highway 27.  At the height of the storm blizzard conditions extended to roughly 110 miles wide across Northwest Kansas.  The combined effect of wind gusts of 45-64 MPH along with the heavy, wet snow broke thousands of east-west running power poles.  Some residents did not receive power until almost a week after the blizzard.  Conditions were so inhospitable some counties stopped trying to clear roads until the storm ended.  The National Guard in Thomas County had trouble rescuing stranded motorists due to two of their four vehicles being stuck in the snow because of the extreme driving conditions.  Nearly all roads were closed due to zero visibility or drifts across the road.  Snowfall amounts up to almost 30 inches were reported, with some locations receiving as much as three inches of snow per hour.  Within the broad band of heavy snow thundersnow was also reported.  Due to the very warm ground temperatures the snow melted quickly, causing snowfall measurements to be difficult without considering the effects of blowing snow.  If the ground temperatures had been colder, even higher snowfall amounts would have been reported.  Despite the heavy, wet snow eight to ten foot drifts were reported.  The heavy, wet snow caused the wheat to be flattened on the ground in many of the fields.||The corridor of blizzard conditions narrowed to the west through early afternoon then shifted back east.  This caused counties along and east of Highway 83 to have anywhere from one to five hours of a lull before blizzard conditions returned from the west.  The blizzard exited Northwest Kansas by midnight on the 30th.",8
697289,HAMILTON (ZONE), ,04/29/2017,500,Blizzard, , ,0,0,0,0,KS,CST-6, ,116018,Z,61,DDC,0,0,NWS Storm Survey, , , , , , , , , , , , ,"Snowfall of 24 to 30 inches was reported across the county.  Drifts were 10 to 12 feet high.  Cattle loss was over 10,000 head.","An intense upper storm moved from the Four Corner region and interacted with an unseasonably cold air to produce a major blizzard across western Kansas.  Cattle loss across western Kansas was estimated to be as much as 100,000 head.  It was still estimated as much of the livestock was not found from either being buried in canyons and washes or wandered into Oklahoma.  One electric company alone had around $75 million in damages to its infrastructure and it will take at least 3 years to fully repair.  This unusual late spring storm was made more destructive by the weight of the snow, since it was very wet and driven by 50 to 60 MPH wind gusts.  All roads across the western fourth of the state were closed and impassable for 1 to 2 days.",9
699520,STANTON (ZONE), ,04/29/2017,600,Blizzard, , ,0,0,0,0,KS,CST-6, ,116018,Z,74,DDC,0,0,NWS Storm Survey, , , , , , , , , , , , ,"Snowfall of 24 to 30 inches was reported across the county.  Drifts were 10 to 12 feet high.  Cattle loss was over 10,000 head.","An intense upper storm moved from the Four Corner region and interacted with an unseasonably cold air to produce a major blizzard across western Kansas.  Cattle loss across western Kansas was estimated to be as much as 100,000 head.  It was still estimated as much of the livestock was not found from either being buried in canyons and washes or wandered into Oklahoma.  One electric company alone had around $75 million in damages to its infrastructure and it will take at least 3 years to fully repair.  This unusual late spring storm was made more destructive by the weight of the snow, since it was very wet and driven by 50 to 60 MPH wind gusts.  All roads across the western fourth of the state were closed and impassable for 1 to 2 days.",10
